"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Diabetes age-standardized death rate","","2019","Kenya","African Region","Females","","29.09807217","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kiribati","Western Pacific Region","Total","","235.7047679","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kiribati","Western Pacific Region","Males","","269.2480806","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kiribati","Western Pacific Region","Females","","212.331018","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kuwait","Eastern Mediterranean Region","Total","","19.17140145","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kuwait","Eastern Mediterranean Region","Males","","21.87444081","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kuwait","Eastern Mediterranean Region","Females","","15.20302754","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kyrgyzstan","European Region","Total","","8.181700127","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kyrgyzstan","European Region","Males","","8.604398437","no data","no data","",
"Diabetes age-standardized death rate","","2019","Kyrgyzstan","European Region","Females","","7.81151699","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lao People's Democratic Republic","Western Pacific Region","Total","","55.14339479","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lao People's Democratic Republic","Western Pacific Region","Males","","50.69004041","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lao People's Democratic Republic","Western Pacific Region","Females","","58.75046284","no data","no data","",
"Diabetes age-standardized death rate","","2019","Latvia","European Region","Total","","12.38908817","no data","no data","",
"Diabetes age-standardized death rate","","2019","Latvia","European Region","Males","","13.27948389","no data","no data","",
"Diabetes age-standardized death rate","","2019","Latvia","European Region","Females","","11.52799194","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lebanon","Eastern Mediterranean Region","Total","","21.71929676","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lebanon","Eastern Mediterranean Region","Males","","27.04545023","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lebanon","Eastern Mediterranean Region","Females","","16.96371882","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lesotho","African Region","Total","","169.4473099","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lesotho","African Region","Males","","184.5745439","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lesotho","African Region","Females","","159.0479246","no data","no data","",
"Diabetes age-standardized death rate","","2019","Liberia","African Region","Total","","40.78357369","no data","no data","",
"Diabetes age-standardized death rate","","2019","Liberia","African Region","Males","","34.46155445","no data","no data","",
"Diabetes age-standardized death rate","","2019","Liberia","African Region","Females","","45.91090605","no data","no data","",
"Diabetes age-standardized death rate","","2019","Libya","Eastern Mediterranean Region","Total","","29.40088604","no data","no data","",
"Diabetes age-standardized death rate","","2019","Libya","Eastern Mediterranean Region","Males","","26.46764211","no data","no data","",
"Diabetes age-standardized death rate","","2019","Libya","Eastern Mediterranean Region","Females","","32.01345902","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lithuania","European Region","Total","","9.3807508","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lithuania","European Region","Males","","11.92493686","no data","no data","",
"Diabetes age-standardized death rate","","2019","Lithuania","European Region","Females","","7.555332294","no data","no data","",
"Diabetes age-standardized death rate","","2019","Luxembourg","European Region","Total","","6.603208168","no data","no data","",
"Diabetes age-standardized death rate","","2019","Luxembourg","European Region","Males","","8.423432126","no data","no data","",
"Diabetes age-standardized death rate","","2019","Luxembourg","European Region","Females","","4.976815115","no data","no data","",
"Diabetes age-standardized death rate","","2019","Madagascar","African Region","Total","","35.16920585","no data","no data","",
"Diabetes age-standardized death rate","","2019","Madagascar","African Region","Males","","37.8149248","no data","no data","",
"Diabetes age-standardized death rate","","2019","Madagascar","African Region","Females","","32.92301412","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malawi","African Region","Total","","43.72126835","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malawi","African Region","Males","","63.02157687","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malawi","African Region","Females","","30.35758633","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malaysia","Western Pacific Region","Total","","26.66457333","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malaysia","Western Pacific Region","Males","","24.77319871","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malaysia","Western Pacific Region","Females","","28.44412061","no data","no data","",
"Diabetes age-standardized death rate","","2019","Maldives","South-East Asia Region","Total","","30.35078606","no data","no data","",
"Diabetes age-standardized death rate","","2019","Maldives","South-East Asia Region","Males","","30.07573762","no data","no data","",
"Diabetes age-standardized death rate","","2019","Maldives","South-East Asia Region","Females","","30.68192415","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mali","African Region","Total","","45.2715015","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mali","African Region","Males","","38.44108156","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mali","African Region","Females","","50.73993965","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malta","European Region","Total","","17.27353318","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malta","European Region","Males","","18.92218948","no data","no data","",
"Diabetes age-standardized death rate","","2019","Malta","European Region","Females","","15.36057347","no data","no data","",
"Diabetes age-standardized death rate","","2019","Marshall Islands","Western Pacific Region","Total","","no data","no data","no data","",
"Diabetes age-standardized death rate","","2019","Marshall Islands","Western Pacific Region","Males","","no data","no data","no data","",
"Diabetes age-standardized death rate","","2019","Marshall Islands","Western Pacific Region","Females","","no data","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mauritania","African Region","Total","","42.56316216","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mauritania","African Region","Males","","33.0159762","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mauritania","African Region","Females","","49.66849857","no data","no data","",
"Diabetes age-standardized death rate","","2019","Mauritius","African Region","Total","","140.8126183","no data","no data","",
